,longitude,latitude,hashtags,date_taken,url,cluster
22493,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:11,http://farm4.staticflickr.com/3211/3091698887_8ff571b1e5_t.jpg,3
40745,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3185/3091693611_96481ed697_t.jpg,3
2091,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_11:54,http://farm4.staticflickr.com/3062/3092518490_30fb5d61aa_t.jpg,3
8240,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:17,http://farm4.staticflickr.com/3186/3091704197_7d164bddab_t.jpg,3
2907,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:7,http://farm4.staticflickr.com/3116/3091697263_a369b77144_t.jpg,3
17679,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, karting, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:30,http://farm4.staticflickr.com/3039/3092525140_5d5469ee59_t.jpg,3
40872,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3239/3091694461_7327043050_t.jpg,3
40874,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:11,http://farm4.staticflickr.com/3291/3092538084_dc2faf1774_t.jpg,3
2727,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3245/3091695365_2e7ebb23b8_t.jpg,3
8952,4.8205,45.742,"[cars, alpes, geotagged, lyon, fisheye, subaru, bmw, 69, tuning, perrache, drift, rhone, gymkhana, brignais, grandangle, nikon105, lalogothequecom, valeromichel, adnracing, téléthon2008, spiritracingclubecully, lalogofr]",6/12/2008_12:50,http://farm4.staticflickr.com/3215/3092528890_e2e59a50b4_t.jpg,3
15943,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:12,http://farm4.staticflickr.com/3201/3092540124_10f1114be7_t.jpg,3
41563,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:29,http://farm4.staticflickr.com/3133/3092522822_8993c5e96c_t.jpg,3
20682,4.8205,45.742,"[alpes, geotagged, lyon, lotus, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:22,http://farm4.staticflickr.com/3028/3091683403_25e9821951_t.jpg,3
51319,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:10,http://farm4.staticflickr.com/3154/3092536476_d0b14343a4_t.jpg,3
18203,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:15,http://farm4.staticflickr.com/3074/3092542000_26fc1e8b55_t.jpg,3
23354,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:14,http://farm4.staticflickr.com/3233/3091702979_54091f361b_t.jpg,3
56889,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:3,http://farm4.staticflickr.com/3007/3092519472_87c739e53a_t.jpg,3
20900,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:4,http://farm4.staticflickr.com/3015/3091693029_1e928a67d0_t.jpg,3
27547,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:2,http://farm4.staticflickr.com/3071/3092519372_35187e78e4_t.jpg,3
20793,4.8205,45.742,"[cars, alpes, geotagged, lyon, fisheye, subaru, bmw, 69, tuning, perrache, drift, rhone, gymkhana, brignais, grandangle, nikon105, lalogothequecom, valeromichel, adnracing, téléthon2008, spiritracingclubecully, lalogofr]",6/12/2008_12:51,http://farm4.staticflickr.com/3187/3091690795_15df655f61_t.jpg,3
50326,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:12,http://farm4.staticflickr.com/3294/3092539392_f541d0c0e6_t.jpg,3
50284,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3172/3091696567_b12249aebe_t.jpg,3
6661,4.8205,45.742,"[cars, alpes, geotagged, lyon, fisheye, subaru, bmw, 69, tuning, perrache, drift, rhone, gymkhana, brignais, grandangle, nikon105, lalogothequecom, valeromichel, adnracing, téléthon2008, spiritracingclubecully, lalogofr]",6/12/2008_12:49,http://farm4.staticflickr.com/3026/3092528326_06cb2a7512_t.jpg,3
3726,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3168/3092534936_8f5953315d_t.jpg,3
6842,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:6,http://farm4.staticflickr.com/3255/3092535558_3a37321eda_t.jpg,3
27583,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:3,http://farm4.staticflickr.com/3082/3092530858_e859d8375f_t.jpg,3
3722,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:14,http://farm4.staticflickr.com/3132/3092541448_ee9f10cb5c_t.jpg,3
3612,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3073/3092533110_a6797c1511_t.jpg,3
6912,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:29,http://farm4.staticflickr.com/3224/3092523676_8b88663105_t.jpg,3
35070,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_11:59,http://farm4.staticflickr.com/3074/3092519022_1e77f7f512_t.jpg,3
29769,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:29,http://farm4.staticflickr.com/3207/3091685491_e49d3a3af0_t.jpg,3
55945,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:32,http://farm4.staticflickr.com/3098/3092544844_c3ff002959_t.jpg,3
32548,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, nissan350z, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:11,http://farm4.staticflickr.com/3148/3091682311_ef2272e971_t.jpg,3
32417,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:10,http://farm4.staticflickr.com/3123/3091698043_324b8f24b3_t.jpg,3
35257,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:27,http://farm4.staticflickr.com/3287/3092544586_38d8fd654e_t.jpg,3
3776,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, tuning, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, spiritracingclubecully, lalogofr]",6/12/2008_12:46,http://farm4.staticflickr.com/3197/3092527660_bf969fb9ed_t.jpg,3
46034,4.8205,45.742,"[téléthon2008, drift, gymkhana, adnracing, subaru, bmw, valeromichel, brignais, lyon, perrache, rhone, alpes, 69, geotagged, lalogofr, lalogothequecom]",6/12/2008_13:10,http://farm4.staticflickr.com/3280/3092537178_c650ba3e07_t.jpg,3
32316,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:3,http://farm4.staticflickr.com/3077/3092531312_901f1982d1_t.jpg,3
6540,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:12,http://farm4.staticflickr.com/3055/3091701191_618dc145c7_t.jpg,3
39218,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_11:53,http://farm4.staticflickr.com/3212/3092518218_87edd7bee1_t.jpg,3
18247,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:12,http://farm4.staticflickr.com/3208/3092539014_09b6960cb0_t.jpg,3
46842,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, nissan350z, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:6,http://farm4.staticflickr.com/3083/3092519782_2809c473d9_t.jpg,3
43544,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:8,http://farm4.staticflickr.com/3274/3092536264_d6f3d7278c_t.jpg,3
38684,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:5,http://farm4.staticflickr.com/3073/3091696761_0ab0f2c657_t.jpg,3
35195,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_12:57,http://farm4.staticflickr.com/3191/3092530286_74c6da1d4a_t.jpg,3
16402,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_11:56,http://farm4.staticflickr.com/3003/3092518812_fcb9bdaece_t.jpg,3
27933,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:11,http://farm4.staticflickr.com/3029/3091699253_f35e736128_t.jpg,3
1248,4.8205,45.742,"[alpes, geotagged, lyon, subaru, bmw, nikko, 69, perrache, drift, rhone, gymkhana, brignais, lalogothequecom, valeromichel, adnracing, téléthon2008, lalogofr]",6/12/2008_13:17,http://farm4.staticflickr.com/3254/3092543412_5fefc457fd_t.jpg,3
10196,4.837,45.768,[],9/12/2012_1:18,http://farm9.staticflickr.com/8227/8467706598_d5b97b2a93_t.jpg,4
46777,4.8369,45.768,"[france, lights, lyon, fete, lumieres, fetedeslumieres]",9/12/2010_22:53,http://farm6.staticflickr.com/5167/5247891150_33fc34b09a_t.jpg,4
12213,4.8362,45.768,[],7/12/2012_23:47,http://farm9.staticflickr.com/8068/8266239205_20e60e7587_t.jpg,4
35487,4.8363,45.768,[],9/12/2012_1:35,http://farm9.staticflickr.com/8468/8436188262_ccfd9e5dae_t.jpg,4
34082,4.8359,45.768,"[nuit, lieuxlyon, occasionsfêtedeslumières]",8/12/2003_22:24,http://farm3.staticflickr.com/2004/1954769050_854b42c4d7_t.jpg,4
10734,4.8368,45.768,"[del, und, des, percorsi, fuori, a, fotografici, piemontemoments, alpesrodano, lionelyonfrancefranciarodanorhonerhone, alpilumiereslucifete, lumieresdicembredecembreinvernohiverwinter, temanoi, lifelaternen, lampenfrancia]",7/12/2012_22:52,http://farm9.staticflickr.com/8361/8270754814_2ef1b4385f_t.jpg,4
5831,4.8364,45.768,"[france, lights, lyon, fete, lumieres, fetedeslumieres]",9/12/2010_22:47,http://farm6.staticflickr.com/5288/5247880246_f043f99af6_t.jpg,4
26441,4.8364,45.768,"[lyon, fête, opéra, lumières, décembre, pradel]",6/12/2007_20:30,http://farm5.staticflickr.com/4081/4876313937_38177e384a_t.jpg,4
10765,4.8361,45.768,"[lyon, des, fete, lumieres, 2007, fetes, fetesdeslumieres]",8/12/2007_22:5,http://farm3.staticflickr.com/2404/2098667064_9fa1971e9d_t.jpg,4
8232,4.8362,45.768,"[lyon, illuminations, fêtedeslumières, 8décembre]",7/12/2007_23:4,http://farm3.staticflickr.com/2334/2125080309_5968d7ba31_t.jpg,4
47144,4.8371,45.768,"[light, shadow, black, green, silhouette, night, lyon, fêtedeslumières, frigno]",9/12/2010_19:39,http://farm6.staticflickr.com/5173/5518911654_0b01d5fd11_t.jpg,4
57036,4.8364,45.768,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, premier, 2009, festivaloflights, lumières, 1er, december8th, fêtedeslumières, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 1erarrondissement, 69001, 8thdecember, lyon1, premierarrondissement, fêtedeslumières2009]",7/12/2009_19:55,http://farm3.staticflickr.com/2752/4176267933_ca78a899d9_t.jpg,4
12070,4.8364,45.768,[],9/12/2007_20:56,http://farm3.staticflickr.com/2402/2124916179_8be98a1688_t.jpg,4
8031,4.8364,45.768,"[lyon, 2007, fetedeslumieres]",6/12/2007_20:55,http://farm4.staticflickr.com/3049/2585503656_74c594e06d_t.jpg,4
28918,4.8364,45.768,"[lyon, 2007, fetedeslumieres]",6/12/2007_20:56,http://farm4.staticflickr.com/3051/2584626535_f1b624fda8_t.jpg,4
9931,4.8364,45.768,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, premier, 2009, festivaloflights, lumières, 1er, december8th, fêtedeslumières, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 1erarrondissement, 69001, 8thdecember, lyon1, premierarrondissement, fêtedeslumières2009]",7/12/2009_19:57,http://farm3.staticflickr.com/2561/4177032904_551cf1f8dd_t.jpg,4
28732,4.8364,45.768,"[france, night, lyon, festivaloflights, fêtedeslumières]",9/12/2012_21:36,http://farm9.staticflickr.com/8219/8375051666_9cbcecacee_t.jpg,4
47642,4.8358,45.768,"[cameraphone, france, celltagged, geotagged, lyon, bluetagged, fêtedeslumières, 8decembre, fetedeslumieres, teamlife, waltergoix, cell:mcc=208, cell:mnc=1, people:fn=waltergoix, geo:source=gps, address:country=france, place:is=crowded, fetedeslumieres2007, cell:lac=38144, address:street=placedelacomedie, address:city=lyon, address:postalcode=69001, geo:lat=457676, geo:lon=48357667, cell:cellid=2763393, cell:cgi=2081381442763393]",8/12/2007_19:43,http://farm3.staticflickr.com/2142/2103029048_d3fbe090a1_t.jpg,4
27442,4.8366,45.768,"[longexposure, red, sky, cloud, france, colour, night, rouge, lyon, pentax, outdoor, sigma, ciel, nuage, nuit, couleur, 2007, fêtedeslumières, aficionados, 8décembre, longueexposition, exterieur, k10d, pentaxk10d, placelouispradel, 1850mmf28exdcmacro, cyrilbreton|photographie]",9/12/2007_0:1,http://farm3.staticflickr.com/2034/2111103692_374f3e5249_t.jpg,4
36569,4.8357,45.768,"[de, lyon, des, fête, fontaine, ville, lumières, 2012, hôtel]",7/12/2012_19:8,http://farm9.staticflickr.com/8076/8260885415_873ce26992_t.jpg,4
55597,4.8364,45.768,"[france, lights, lyon, fete, lumieres, fetedeslumieres]",9/12/2010_22:47,http://farm6.staticflickr.com/5005/5247881834_a97ba2a7c6_t.jpg,4
48768,4.8357,45.768,"[red, fountain, night, lights, lyon, hoteldeville, traboule, fêtedeslumières, frigno]",9/12/2010_19:27,http://farm6.staticflickr.com/5218/5518911072_49c95bc528_t.jpg,4
30208,4.8363,45.768,"[lyon, fete, lumiere, eclairage, decembre, fetelumiere, evenement, lugdunum, sanggi, fetelumieres2009]",7/12/2009_22:23,http://farm3.staticflickr.com/2766/4171860621_944161648d_t.jpg,4
14406,4.836,45.768,"[lyon, 2006, opéra, fetedeslumieres, illuminationsdu8décembre]",9/12/2006_19:5,http://farm1.staticflickr.com/126/354952423_afd26cc6b5_t.jpg,4
10850,4.8367,45.768,"[light, france, festival, night, lights, nikon, december, lyon, lumière, fête, nuit, lumières, 2012, décembre, fetedeslumieres, d700, nikonflickraward]",8/12/2011_21:17,http://farm9.staticflickr.com/8066/8278106182_bd69b6946f_t.jpg,4
46827,4.8364,45.768,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, premier, 2009, festivaloflights, lumières, 1er, december8th, fêtedeslumières, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 1erarrondissement, 69001, 8thdecember, lyon1, premierarrondissement, fêtedeslumières2009]",7/12/2009_20:1,http://farm3.staticflickr.com/2536/4177038504_984dc7a069_t.jpg,4
33850,4.8369,45.768,"[france, lights, lyon, fete, lumieres, fetedeslumieres]",9/12/2010_22:53,http://farm6.staticflickr.com/5003/5247286835_cc7a8d69d7_t.jpg,4
14380,4.8362,45.768,"[light, party, france, lyon, lumière, fête, 2009, fe?tedeslumie?res]",6/12/2009_22:55,http://farm3.staticflickr.com/2706/4163925513_6ba2793abd_t.jpg,4
48144,4.8364,45.768,"[light, france, festival, lights, europe, lyon, rhône, 69, fête, premier, 2009, festivaloflights, lumières, 1er, december8th, fêtedeslumières, 8décembre, grandlyon, rhônealpes, december8, 8dec, dec8, 8december, 1erarrondissement, 69001, 8thdecember, lyon1, premierarrondissement, fêtedeslumières2009]",7/12/2009_20:3,http://farm3.staticflickr.com/2524/4176280707_a844b95694_t.jpg,4
33962,4.8366,45.768,"[france, lyon, rhône, fêtedeslumières, rhônealpes]",9/12/2006_0:20,http://farm1.staticflickr.com/139/317678518_b0ab89308d_t.jpg,4
30203,4.8369,45.768,"[france, lights, lyon, fete, lumieres, fetedeslumieres]",9/12/2010_22:52,http://farm6.staticflickr.com/5128/5247284507_f1b27231a7_t.jpg,4
11701,4.8364,45.768,"[europe, france, rhônealpes, rhône, 69, grandlyon, lyon, fêtedeslumières, fête, lumières, festivaloflights, festival, lights, light, 8december, 8thdecember, december8th, december8, 8décembre, 8dec, dec8, 2009, fêtedeslumières2009, lyon1, 1er, premier, 1erarrondissement, premierarrondissement, 69001]",7/12/2009_20:7,http://farm3.staticflickr.com/2667/4176284021_4f30e5d595_t.jpg,4
